ID,Situation,NP,Scenario,Syntactic_Position,Definiteness,Rating
47,Same_Situation,Two,AN3,Subject,That,61
48,Same_Situation,Two,IN2,Subject,That,13
48,Same_Situation,Two,IN6,Subject,That,29
48,Same_Situation,Two,AN4,Subject,That,0
49,Same_Situation,Two,IN3,Subject,That,10
49,Same_Situation,Two,AN1,Subject,That,0
49,Same_Situation,Two,AN5,Object,That,0
50,Same_Situation,Two,IN2,Subject,That,23
50,Same_Situation,Two,IN6,Subject,That,14
50,Same_Situation,Two,AN4,Subject,That,20
51,Same_Situation,Two,IN1,Subject,That,0
51,Same_Situation,Two,IN5,Object,That,41
51,Same_Situation,Two,AN3,Subject,That,0
52,Same_Situation,Two,IN4,Object,That,30
52,Same_Situation,Two,AN2,Subject,That,6
52,Same_Situation,Two,AN6,Subject,That,62
53,Same_Situation,Two,IN3,Subject,That,71
53,Same_Situation,Two,AN1,Subject,That,53
53,Same_Situation,Two,AN5,Object,That,43
54,Same_Situation,Two,IN2,Subject,That,0
54,Same_Situation,Two,IN6,Subject,That,0
54,Same_Situation,Two,AN4,Subject,That,0
55,Same_Situation,Two,IN1,Subject,That,49
55,Same_Situation,Two,IN5,Object,That,40
55,Same_Situation,Two,AN3,Subject,That,61
56,Same_Situation,Two,IN3,Subject,That,30
56,Same_Situation,Two,AN1,Subject,That,11
56,Same_Situation,Two,AN5,Object,That,8
57,Same_Situation,Two,IN4,Object,That,0
57,Same_Situation,Two,AN2,Subject,That,0
57,Same_Situation,Two,AN6,Subject,That,29
58,Same_Situation,Two,IN1,Subject,That,74
58,Same_Situation,Two,IN5,Object,That,54
58,Same_Situation,Two,AN3,Subject,That,41
59,Same_Situation,Two,IN2,Subject,That,14
59,Same_Situation,Two,IN6,Subject,That,4
59,Same_Situation,Two,AN4,Subject,That,4
60,Same_Situation,Two,IN3,Subject,That,42
60,Same_Situation,Two,AN1,Subject,That,35
60,Same_Situation,Two,AN5,Object,That,43
61,Same_Situation,Two,IN2,Subject,That,71
61,Same_Situation,Two,IN6,Subject,That,63
61,Same_Situation,Two,AN4,Subject,That,63
62,Same_Situation,Two,IN4,Object,That,66
62,Same_Situation,Two,AN2,Subject,That,0
62,Same_Situation,Two,AN6,Subject,That,22
63,Same_Situation,Two,IN4,Object,That,36
63,Same_Situation,Two,AN2,Subject,That,61
63,Same_Situation,Two,AN6,Subject,That,43
1,Same_Situation,Two,IN4,Object,The,100
1,Same_Situation,Two,AN2,Subject,The,100
1,Same_Situation,Two,AN6,Subject,The,100
2,Same_Situation,Two,IN3,Subject,The,67
2,Same_Situation,Two,AN1,Subject,The,90
2,Same_Situation,Two,AN5,Object,The,71
3,Same_Situation,Two,IN2,Subject,The,93
3,Same_Situation,Two,IN6,Subject,The,95
3,Same_Situation,Two,AN4,Subject,The,91
4,Same_Situation,Two,IN2,Subject,The,80
4,Same_Situation,Two,IN6,Subject,The,90
4,Same_Situation,Two,AN4,Subject,The,80
5,Same_Situation,Two,IN4,Object,The,74
5,Same_Situation,Two,AN2,Subject,The,72
5,Same_Situation,Two,AN6,Subject,The,90
6,Same_Situation,Two,IN1,Subject,The,100
6,Same_Situation,Two,IN5,Object,The,100
6,Same_Situation,Two,AN3,Subject,The,100
7,Same_Situation,Two,IN3,Subject,The,64
7,Same_Situation,Two,AN1,Subject,The,100
7,Same_Situation,Two,AN5,Object,The,100
8,Same_Situation,Two,IN3,Subject,The,65
8,Same_Situation,Two,AN1,Subject,The,43
8,Same_Situation,Two,AN5,Object,The,62
9,Same_Situation,Two,IN1,Subject,The,100
9,Same_Situation,Two,IN5,Object,The,100
9,Same_Situation,Two,AN3,Subject,The,100
10,Same_Situation,Two,IN4,Object,The,100
10,Same_Situation,Two,AN2,Subject,The,100
10,Same_Situation,Two,AN6,Subject,The,100
11,Same_Situation,Two,IN3,Subject,The,100
11,Same_Situation,Two,AN1,Subject,The,95
11,Same_Situation,Two,AN5,Object,The,100
12,Same_Situation,Two,IN1,Subject,The,100
12,Same_Situation,Two,IN5,Object,The,100
12,Same_Situation,Two,AN3,Subject,The,97
13,Same_Situation,Two,IN2,Subject,The,86
13,Same_Situation,Two,IN6,Subject,The,67
13,Same_Situation,Two,AN4,Subject,The,69
14,Same_Situation,Two,IN4,Object,The,39
14,Same_Situation,Two,AN2,Subject,The,90
14,Same_Situation,Two,AN6,Subject,The,92
16,Same_Situation,Two,IN1,Subject,The,85
16,Same_Situation,Two,IN5,Object,The,68
16,Same_Situation,Two,AN3,Subject,The,94
17,Same_Situation,Two,IN3,Subject,The,77
17,Same_Situation,Two,AN1,Subject,The,100
17,Same_Situation,Two,AN5,Object,The,92
18,Same_Situation,Two,IN4,Object,The,89
18,Same_Situation,Two,AN2,Subject,The,81
18,Same_Situation,Two,AN6,Subject,The,74
19,Same_Situation,Two,IN1,Subject,The,81
19,Same_Situation,Two,IN5,Object,The,78
19,Same_Situation,Two,AN3,Subject,The,99
20,Same_Situation,Two,IN4,Object,The,100
20,Same_Situation,Two,AN2,Subject,The,100
20,Same_Situation,Two,AN6,Subject,The,100
21,Same_Situation,Two,IN3,Subject,The,100
21,Same_Situation,Two,AN1,Subject,The,100
21,Same_Situation,Two,AN5,Object,The,100
22,Same_Situation,Two,IN4,Object,The,87
22,Same_Situation,Two,AN2,Subject,The,85
22,Same_Situation,Two,AN6,Subject,The,85
23,Same_Situation,Two,IN2,Subject,The,80
23,Same_Situation,Two,IN6,Subject,The,40
23,Same_Situation,Two,AN4,Subject,The,82
24,Same_Situation,Two,IN3,Subject,The,95
24,Same_Situation,Two,AN1,Subject,The,95
24,Same_Situation,Two,AN5,Object,The,95
25,Same_Situation,Two,IN2,Subject,The,100
25,Same_Situation,Two,IN6,Subject,The,91
25,Same_Situation,Two,AN4,Subject,The,96
26,Same_Situation,Two,IN1,Subject,The,83
26,Same_Situation,Two,IN5,Object,The,85
26,Same_Situation,Two,AN3,Subject,The,79
27,Same_Situation,Two,IN2,Subject,The,87
27,Same_Situation,Two,IN6,Subject,The,84
27,Same_Situation,Two,AN4,Subject,The,81
28,Same_Situation,Two,IN4,Object,The,91
28,Same_Situation,Two,AN2,Subject,The,72
28,Same_Situation,Two,AN6,Subject,The,100
29,Same_Situation,Two,IN3,Subject,The,100
29,Same_Situation,Two,AN1,Subject,The,100
29,Same_Situation,Two,AN5,Object,The,90
30,Same_Situation,Two,IN1,Subject,The,100
30,Same_Situation,Two,IN5,Object,The,100
30,Same_Situation,Two,AN3,Subject,The,100
31,Same_Situation,Two,IN4,Object,The,100
31,Same_Situation,Two,AN2,Subject,The,100
31,Same_Situation,Two,AN6,Subject,The,100
32,Same_Situation,Two,IN1,Subject,The,97
32,Same_Situation,Two,IN5,Object,The,17
32,Same_Situation,Two,AN3,Subject,The,8
33,Same_Situation,Two,IN2,Subject,The,100
33,Same_Situation,Two,IN6,Subject,The,100
33,Same_Situation,Two,AN4,Subject,The,100
34,Same_Situation,Two,IN3,Subject,The,98
34,Same_Situation,Two,AN1,Subject,The,58
34,Same_Situation,Two,AN5,Object,The,100
35,Same_Situation,Two,IN2,Subject,The,92
35,Same_Situation,Two,IN6,Subject,The,100
35,Same_Situation,Two,AN4,Subject,The,99
36,Same_Situation,Two,IN1,Subject,The,100
36,Same_Situation,Two,IN5,Object,The,100
36,Same_Situation,Two,AN3,Subject,The,100
37,Same_Situation,Two,IN4,Object,The,100
37,Same_Situation,Two,AN2,Subject,The,100
37,Same_Situation,Two,AN6,Subject,The,100
38,Same_Situation,Two,IN4,Object,The,96
38,Same_Situation,Two,AN2,Subject,The,96
38,Same_Situation,Two,AN6,Subject,The,92
39,Same_Situation,Two,IN3,Subject,The,100
39,Same_Situation,Two,AN1,Subject,The,100
39,Same_Situation,Two,AN5,Object,The,100
40,Same_Situation,Two,IN1,Subject,The,75
40,Same_Situation,Two,IN5,Object,The,23
40,Same_Situation,Two,AN3,Subject,The,77
41,Same_Situation,Two,IN2,Subject,The,100
41,Same_Situation,Two,IN6,Subject,The,85
41,Same_Situation,Two,AN4,Subject,The,93
42,Same_Situation,Two,IN4,Object,The,100
42,Same_Situation,Two,AN2,Subject,The,98
42,Same_Situation,Two,AN6,Subject,The,87
43,Same_Situation,Two,IN2,Subject,The,98
43,Same_Situation,Two,IN6,Subject,The,92
43,Same_Situation,Two,AN4,Subject,The,96
44,Same_Situation,Two,IN1,Subject,The,100
44,Same_Situation,Two,IN5,Object,The,100
44,Same_Situation,Two,AN3,Subject,The,100
45,Same_Situation,Two,IN3,Subject,The,77
45,Same_Situation,Two,AN1,Subject,The,75
45,Same_Situation,Two,AN5,Object,The,72
46,Same_Situation,Two,IN4,Object,The,85
46,Same_Situation,Two,AN2,Subject,The,72
46,Same_Situation,Two,AN6,Subject,The,75
47,Same_Situation,Two,IN1,Subject,The,95
47,Same_Situation,Two,IN5,Object,The,86
47,Same_Situation,Two,AN3,Subject,The,82
48,Same_Situation,Two,IN2,Subject,The,97
48,Same_Situation,Two,IN6,Subject,The,88
48,Same_Situation,Two,AN4,Subject,The,100
49,Same_Situation,Two,IN3,Subject,The,88
49,Same_Situation,Two,AN1,Subject,The,100
49,Same_Situation,Two,AN5,Object,The,100
50,Same_Situation,Two,IN2,Subject,The,74
50,Same_Situation,Two,IN6,Subject,The,77
50,Same_Situation,Two,AN4,Subject,The,78
51,Same_Situation,Two,IN1,Subject,The,100
51,Same_Situation,Two,IN5,Object,The,100
51,Same_Situation,Two,AN3,Subject,The,100
52,Same_Situation,Two,IN4,Object,The,85
52,Same_Situation,Two,AN2,Subject,The,66
52,Same_Situation,Two,AN6,Subject,The,42
53,Same_Situation,Two,IN3,Subject,The,81
53,Same_Situation,Two,AN1,Subject,The,82
53,Same_Situation,Two,AN5,Object,The,76
54,Same_Situation,Two,IN2,Subject,The,100
54,Same_Situation,Two,IN6,Subject,The,100
54,Same_Situation,Two,AN4,Subject,The,100
55,Same_Situation,Two,IN1,Subject,The,91
55,Same_Situation,Two,IN5,Object,The,71
55,Same_Situation,Two,AN3,Subject,The,76
56,Same_Situation,Two,IN3,Subject,The,96
56,Same_Situation,Two,AN1,Subject,The,93
56,Same_Situation,Two,AN5,Object,The,95
57,Same_Situation,Two,IN4,Object,The,100
57,Same_Situation,Two,AN2,Subject,The,100
57,Same_Situation,Two,AN6,Subject,The,100
58,Same_Situation,Two,IN1,Subject,The,100
58,Same_Situation,Two,IN5,Object,The,58
58,Same_Situation,Two,AN3,Subject,The,58
59,Same_Situation,Two,IN2,Subject,The,100
59,Same_Situation,Two,IN6,Subject,The,100
59,Same_Situation,Two,AN4,Subject,The,100
60,Same_Situation,Two,IN3,Subject,The,73
60,Same_Situation,Two,AN1,Subject,The,90
60,Same_Situation,Two,AN5,Object,The,78
61,Same_Situation,Two,IN2,Subject,The,56
61,Same_Situation,Two,IN6,Subject,The,78
61,Same_Situation,Two,AN4,Subject,The,78
62,Same_Situation,Two,IN4,Object,The,0
62,Same_Situation,Two,AN2,Subject,The,100
62,Same_Situation,Two,AN6,Subject,The,100
63,Same_Situation,Two,IN4,Object,The,92
63,Same_Situation,Two,AN2,Subject,The,89
63,Same_Situation,Two,AN6,Subject,The,90
